Year,Reporter,Reporter Code,Partner,Partner Code,Commodity Code,Export,Import,World Exports,World Imports,Reporter_std,Partner_std,RTA_Name,Date of Entry into Force (G),Original signatories,Coverage,RTA Composition,Signatory1,Signatory2,Signatory1_std,Signatory2_std,Agreement Year,Total Partner Trade,Total World Trade,Agreement_Index,key,country,date,GDP,country_std,key_un
2006.0,Australia,36.0,Thailand,764.0,TOTAL,3225454714.0,4929114883.0,123324000000.0,139354000000.0,Australia,Thailand,Thailand - Australia,2005-01-01,Australia; Thailand,Goods & Services,Bilateral,Australia,Thailand,Australia,Thailand,2005.0,8154569597.0,262678000000.0,1.0,Australia-Thailand,Australia,2006,747906558849.955,Australia,Australia-Thailand
2006.0,Australia,36.0,USA,842.0,TOTAL,7583156630.0,19664100039.0,123324000000.0,139354000000.0,Australia,United States,United States - Australia,2005-01-01,Australia; United States of America,Goods & Services,Bilateral,Australia,United States of America,Australia,United States,2005.0,27247256669.0,262678000000.0,1.0,Australia-United States,Australia,2006,747906558849.955,Australia,Australia-USA
2006.0,Bahrain,48.0,USA,842.0,TOTAL,218575534.0,289474620.0,11661614411.0,8956853532.0,Bahrain,United States,United States - Bahrain,2006-08-01,"Bahrain, Kingdom of; United States of America",Goods & Services,Bilateral,"Bahrain, Kingdom of",United States of America,Bahrain,United States,2006.0,508050154.0,20618467943.0,0.0,Bahrain-United States,Bahrain,2006,18504760638.2979,Bahrain,Bahrain-USA
2006.0,Belarus,112.0,Ukraine,804.0,TOTAL,1234048700.0,1224686900.0,19738543400.0,22323210500.0,Belarus,Ukraine,Ukraine - Belarus,2006-11-11,Belarus; Ukraine,Goods,Bilateral,Belarus,Ukraine,Belarus,Ukraine,2006.0,2458735600.0,42061753900.0,0.0,Belarus-Ukraine,Belarus,2006,36954312354.3124,Belarus,Belarus-Ukraine
2006.0,Bhutan,64.0,India,699.0,TOTAL,319432422.0,287629586.0,413886408.0,418909981.0,Bhutan,India,India - Bhutan,2006-07-29,Bhutan; India,Goods,Bilateral,Bhutan,India,Bhutan,India,2006.0,607062008.0,832796389.0,0.0,Bhutan-India,Bhutan,2006,874989895.601121,Bhutan,Bhutan-India
2006.0,Bolivia (Plurinational State of),68.0,Mexico,484.0,TOTAL,21677435.0,49863676.0,4229618678.0,2925735248.0,Bolivia,Mexico,"Mexico - Bolivia, Plurinational State of ",2010-06-07,"Bolivia, Plurinational State of; Mexico",Goods,Bilateral,"Bolivia, Plurinational State of",Mexico,Bolivia,Mexico,2010.0,71541111.0,7155353926.0,-4.0,Bolivia-Mexico,Bolivia,2006,11451869202.1569,Bolivia,Bolivia (Plurinational State of)-Mexico
2006.0,Bosnia Herzegovina,70.0,Albania,8.0,TOTAL,7134992.0,5316326.0,3427781565.0,7559256431.0,Bosnia and Herzegovina,Albania,Albania - Bosnia and Herzegovina,2004-12-01,Albania; Bosnia and Herzegovina,Goods,Bilateral,Bosnia and Herzegovina,Albania,Bosnia and Herzegovina,Albania,2004.0,12451318.0,10987037996.0,2.0,Bosnia and Herzegovina-Albania,Bosnia and Herzegovina,2006,12864610865.2428,Bosnia and Herzegovina,Bosnia Herzegovina-Albania
2006.0,Bosnia Herzegovina,70.0,Bulgaria,100.0,TOTAL,25489706.0,159410219.0,3427781565.0,7559256431.0,Bosnia and Herzegovina,Bulgaria,Bulgaria - Bosnia and Herzegovina,2004-12-01,Bosnia and Herzegovina; Bulgaria,Goods,Bilateral,Bosnia and Herzegovina,Bulgaria,Bosnia and Herzegovina,Bulgaria,2004.0,184899925.0,10987037996.0,2.0,Bosnia and Herzegovina-Bulgaria,Bosnia and Herzegovina,2006,12864610865.2428,Bosnia and Herzegovina,Bosnia Herzegovina-Bulgaria
2006.0,Bosnia Herzegovina,70.0,Croatia,191.0,TOTAL,640686369.0,1292256437.0,3427781565.0,7559256431.0,Bosnia and Herzegovina,Croatia,Croatia - Bosnia and Herzegovina,2001-01-01,Bosnia and Herzegovina; Croatia,Goods,Bilateral,Bosnia and Herzegovina,Croatia,Bosnia and Herzegovina,Croatia,2001.0,1932942806.0,10987037996.0,5.0,Bosnia and Herzegovina-Croatia,Bosnia and Herzegovina,2006,12864610865.2428,Bosnia and Herzegovina,Bosnia Herzegovina-Croatia
2006.0,Bosnia Herzegovina,70.0,North Macedonia,807.0,TOTAL,27228279.0,74620526.0,3427781565.0,7559256431.0,Bosnia and Herzegovina,North Macedonia,North Macedonia - Bosnia and Herzegovina,2002-07-15,Bosnia and Herzegovina; North Macedonia,Goods,Bilateral,Bosnia and Herzegovina,North Macedonia,Bosnia and Herzegovina,North Macedonia,2002.0,101848805.0,10987037996.0,4.0,Bosnia and Herzegovina-North Macedonia,Bosnia and Herzegovina,2006,12864610865.2428,Bosnia and Herzegovina,Bosnia Herzegovina-North Macedonia
2006.0,Bosnia Herzegovina,70.0,Rep. of Moldova,498.0,TOTAL,855731.0,1912396.0,3427781565.0,7559256431.0,Bosnia and Herzegovina,Moldova,Moldova - Bosnia and Herzegovina,2004-05-01,"Bosnia and Herzegovina; Moldova, Republic of",Goods,Bilateral,Bosnia and Herzegovina,"Moldova, Republic of",Bosnia and Herzegovina,Moldova,2004.0,2768127.0,10987037996.0,2.0,Bosnia and Herzegovina-Moldova,Bosnia and Herzegovina,2006,12864610865.2428,Bosnia and Herzegovina,Bosnia Herzegovina-Rep. of Moldova
2006.0,Bosnia Herzegovina,70.0,Romania,642.0,TOTAL,44775512.0,232626637.0,3427781565.0,7559256431.0,Bosnia and Herzegovina,Romania,Romania - Bosnia and Herzegovina,2003-10-24,Bosnia and Herzegovina; Romania,Goods,Bilateral,Bosnia and Herzegovina,Romania,Bosnia and Herzegovina,Romania,2003.0,277402149.0,10987037996.0,3.0,Bosnia and Herzegovina-Romania,Bosnia and Herzegovina,2006,12864610865.2428,Bosnia and Herzegovina,Bosnia Herzegovina-Romania
2006.0,Bosnia Herzegovina,70.0,Slovenia,705.0,TOTAL,417916364.0,571275820.0,3427781565.0,7559256431.0,Bosnia and Herzegovina,Slovenia,Slovenia - Bosnia and Herzegovina,2002-01-01,Bosnia and Herzegovina; Slovenia,Goods,Bilateral,Bosnia and Herzegovina,Slovenia,Bosnia and Herzegovina,Slovenia,2002.0,989192184.0,10987037996.0,4.0,Bosnia and Herzegovina-Slovenia,Bosnia and Herzegovina,2006,12864610865.2428,Bosnia and Herzegovina,Bosnia Herzegovina-Slovenia
2006.0,Bosnia Herzegovina,70.0,Turkey,792.0,TOTAL,7711829.0,212874682.0,3427781565.0,7559256431.0,Bosnia and Herzegovina,Türkiye,Türkiye - Bosnia and Herzegovina,2003-07-01,Bosnia and Herzegovina; Türkiye,Goods,Bilateral,Bosnia and Herzegovina,Türkiye,Bosnia and Herzegovina,Türkiye,2003.0,220586511.0,10987037996.0,3.0,Bosnia and Herzegovina-Türkiye,Bosnia and Herzegovina,2006,12864610865.2428,Bosnia and Herzegovina,Bosnia Herzegovina-Turkey
2006.0,Brazil,76.0,Mexico,484.0,TOTAL,4455574846.0,1364383154.0,137574000000.0,97033998543.0,Brazil,Mexico,Brazil - Mexico ,2003-05-02,Brazil; Mexico,Goods,Bilateral,Brazil,Mexico,Brazil,Mexico,2003.0,5819958000.0,234607998543.0,3.0,Brazil-Mexico,Brazil,2006,1107640289661.2,Brazil,Brazil-Mexico
2006.0,Brunei Darussalam,96.0,Japan,392.0,TOTAL,2333916527.0,214617117.0,7624294773.0,1675942533.0,Brunei Darussalam,Japan,Brunei Darussalam - Japan,2008-07-31,Brunei Darussalam; Japan,Goods & Services,Bilateral,Brunei Darussalam,Japan,Brunei Darussalam,Japan,2008.0,2548533644.0,9300237306.0,-2.0,Brunei Darussalam-Japan,Brunei Darussalam,2006,11470703002.0769,Brunei Darussalam,Brunei Darussalam-Japan
2006.0,Bulgaria,100.0,Albania,8.0,TOTAL,103169785.0,3927366.0,15101457070.0,23268729351.0,Bulgaria,Albania,Albania - Bulgaria,2003-09-01,Albania; Bulgaria,Goods,Bilateral,Bulgaria,Albania,Bulgaria,Albania,2003.0,107097151.0,38370186421.0,3.0,Bulgaria-Albania,Bulgaria,2006,34379808888.6039,Bulgaria,Bulgaria-Albania
2006.0,Bulgaria,100.0,Bosnia Herzegovina,70.0,TOTAL,127596276.0,22405299.0,15101457070.0,23268729351.0,Bulgaria,Bosnia and Herzegovina,Bulgaria - Bosnia and Herzegovina,2004-12-01,Bosnia and Herzegovina; Bulgaria,Goods,Bilateral,Bulgaria,Bosnia and Herzegovina,Bulgaria,Bosnia and Herzegovina,2004.0,150001575.0,38370186421.0,2.0,Bulgaria-Bosnia and Herzegovina,Bulgaria,2006,34379808888.6039,Bulgaria,Bulgaria-Bosnia Herzegovina
2006.0,Bulgaria,100.0,Estonia,233.0,TOTAL,8292151.0,5228278.0,15101457070.0,23268729351.0,Bulgaria,Estonia,Bulgaria - Estonia,2002-01-01,Bulgaria; Estonia,Goods,Bilateral,Bulgaria,Estonia,Bulgaria,Estonia,2002.0,13520429.0,38370186421.0,4.0,Bulgaria-Estonia,Bulgaria,2006,34379808888.6039,Bulgaria,Bulgaria-Estonia
2006.0,Bulgaria,100.0,Israel,376.0,TOTAL,81635905.0,44246626.0,15101457070.0,23268729351.0,Bulgaria,Israel,Bulgaria - Israel,2002-01-01,Bulgaria; Israel,Goods,Bilateral,Bulgaria,Israel,Bulgaria,Israel,2002.0,125882531.0,38370186421.0,4.0,Bulgaria-Israel,Bulgaria,2006,34379808888.6039,Bulgaria,Bulgaria-Israel
2006.0,Bulgaria,100.0,Latvia,428.0,TOTAL,14154419.0,2446556.0,15101457070.0,23268729351.0,Bulgaria,Latvia,Bulgaria - Latvia,2003-04-01,Bulgaria; Latvia,Goods,Bilateral,Bulgaria,Latvia,Bulgaria,Latvia,2003.0,16600975.0,38370186421.0,3.0,Bulgaria-Latvia,Bulgaria,2006,34379808888.6039,Bulgaria,Bulgaria-Latvia
2006.0,Bulgaria,100.0,Lithuania,440.0,TOTAL,21469889.0,15580696.0,15101457070.0,23268729351.0,Bulgaria,Lithuania,Bulgaria - Lithuania,2002-03-01,Bulgaria; Lithuania,Goods,Bilateral,Bulgaria,Lithuania,Bulgaria,Lithuania,2002.0,37050585.0,38370186421.0,4.0,Bulgaria-Lithuania,Bulgaria,2006,34379808888.6039,Bulgaria,Bulgaria-Lithuania
2006.0,Bulgaria,100.0,North Macedonia,807.0,TOTAL,331750319.0,175315026.0,15101457070.0,23268729351.0,Bulgaria,North Macedonia,Bulgaria - North Macedonia,2000-01-01,Bulgaria; North Macedonia,Goods,Bilateral,Bulgaria,North Macedonia,Bulgaria,North Macedonia,2000.0,507065345.0,38370186421.0,6.0,Bulgaria-North Macedonia,Bulgaria,2006,34379808888.6039,Bulgaria,Bulgaria-North Macedonia
2006.0,Bulgaria,100.0,Rep. of Moldova,498.0,TOTAL,23938710.0,11412046.0,15101457070.0,23268729351.0,Bulgaria,Moldova,Moldova - Bulgaria,2004-12-01,"Bulgaria; Moldova, Republic of",Goods,Bilateral,Bulgaria,"Moldova, Republic of",Bulgaria,Moldova,2004.0,35350756.0,38370186421.0,2.0,Bulgaria-Moldova,Bulgaria,2006,34379808888.6039,Bulgaria,Bulgaria-Rep. of Moldova
2006.0,Canada,124.0,Colombia,170.0,TOTAL,452504110.0,564961473.0,388179000000.0,350257000000.0,Canada,Colombia,Canada - Colombia,2011-08-15,Canada; Colombia,Goods & Services,Bilateral,Canada,Colombia,Canada,Colombia,2011.0,1017465583.0,738436000000.0,-5.0,Canada-Colombia,Canada,2006,1319264809590.97,Canada,Canada-Colombia
2006.0,Canada,124.0,Costa Rica,188.0,TOTAL,60831789.0,343802794.0,388179000000.0,350257000000.0,Canada,Costa Rica,Canada - Costa Rica,2002-11-01,Canada; Costa Rica,Goods,Bilateral,Canada,Costa Rica,Canada,Costa Rica,2002.0,404634583.0,738436000000.0,4.0,Canada-Costa Rica,Canada,2006,1319264809590.97,Canada,Canada-Costa Rica
2006.0,Canada,124.0,Honduras,340.0,TOTAL,32894606.0,105045436.0,388179000000.0,350257000000.0,Canada,Honduras,Canada - Honduras,2014-10-01,Canada; Honduras,Goods & Services,Bilateral,Canada,Honduras,Canada,Honduras,2014.0,137940042.0,738436000000.0,-8.0,Canada-Honduras,Canada,2006,1319264809590.97,Canada,Canada-Honduras
2006.0,Canada,124.0,Jordan,400.0,TOTAL,49634429.0,12860425.0,388179000000.0,350257000000.0,Canada,Jordan,Canada - Jordan,2012-10-01,Canada; Jordan,Goods,Bilateral,Canada,Jordan,Canada,Jordan,2012.0,62494854.0,738436000000.0,-6.0,Canada-Jordan,Canada,2006,1319264809590.97,Canada,Canada-Jordan
2006.0,Canada,124.0,Panama,591.0,TOTAL,73927845.0,31284840.0,388179000000.0,350257000000.0,Canada,Panama,Canada - Panama,2013-04-01,Canada; Panama,Goods & Services,Bilateral,Canada,Panama,Canada,Panama,2013.0,105212685.0,738436000000.0,-7.0,Canada-Panama,Canada,2006,1319264809590.97,Canada,Canada-Panama
2006.0,Canada,124.0,Peru,604.0,TOTAL,254396971.0,1847743533.0,388179000000.0,350257000000.0,Canada,Peru,Canada - Peru,2009-08-01,Canada; Peru,Goods & Services,Bilateral,Canada,Peru,Canada,Peru,2009.0,2102140504.0,738436000000.0,-3.0,Canada-Peru,Canada,2006,1319264809590.97,Canada,Canada-Peru
2006.0,Canada,124.0,Rep. of Korea,410.0,TOTAL,2897433501.0,5085106275.0,388179000000.0,350257000000.0,Canada,South Korea,"Canada - Korea, Republic of",2015-01-01,"Canada; Korea, Republic of",Goods & Services,Bilateral,Canada,"Korea, Republic of",Canada,South Korea,2015.0,7982539776.0,738436000000.0,-9.0,Canada-South Korea,Canada,2006,1319264809590.97,Canada,Canada-Rep. of Korea
2006.0,Canada,124.0,Ukraine,804.0,TOTAL,93751236.0,171868277.0,388179000000.0,350257000000.0,Canada,Ukraine,Canada - Ukraine,2017-08-01,Canada; Ukraine,Goods,Bilateral,Canada,Ukraine,Canada,Ukraine,2017.0,265619513.0,738436000000.0,-11.0,Canada-Ukraine,Canada,2006,1319264809590.97,Canada,Canada-Ukraine
2006.0,Chile,152.0,Australia,36.0,TOTAL,153592533.0,204514533.0,59515580670.0,38886999289.0,Chile,Australia,Australia - Chile,2009-03-06,Australia; Chile,Goods & Services,Bilateral,Chile,Australia,Chile,Australia,2009.0,358107066.0,98402579959.0,-3.0,Chile-Australia,Chile,2006,153840051814.059,Chile,Chile-Australia
2006.0,Chile,152.0,China,156.0,TOTAL,5254849856.0,4318455260.0,59515580670.0,38886999289.0,Chile,China,Chile - China,2006-10-01,Chile; China,Goods & Services,Bilateral,Chile,China,Chile,China,2006.0,9573305116.0,98402579959.0,0.0,Chile-China,Chile,2006,153840051814.059,Chile,Chile-China
2006.0,Chile,152.0,"China, Hong Kong SAR",344.0,TOTAL,115092080.0,167523214.0,59515580670.0,38886999289.0,Chile,Hong Kong,"Hong Kong, China - Chile",2014-10-09,"Chile; Hong Kong, China",Goods & Services,Bilateral,Chile,"Hong Kong, China",Chile,Hong Kong,2014.0,282615294.0,98402579959.0,-8.0,Chile-Hong Kong,Chile,2006,153840051814.059,Chile,"Chile-China, Hong Kong SAR"
2006.0,Chile,152.0,Colombia,170.0,TOTAL,487820941.0,379716565.0,59515580670.0,38886999289.0,Chile,Colombia,Chile - Colombia,2009-05-08,Chile; Colombia,Goods & Services,Bilateral,Chile,Colombia,Chile,Colombia,2009.0,867537506.0,98402579959.0,-3.0,Chile-Colombia,Chile,2006,153840051814.059,Chile,Chile-Colombia
2006.0,Chile,152.0,Costa Rica,188.0,TOTAL,187883633.0,67510223.0,59515580670.0,38886999289.0,Chile,Costa Rica,Chile - Costa Rica (Chile - Central America),2002-02-15,Chile; Costa Rica,Goods & Services,Bilateral,Chile,Costa Rica,Chile,Costa Rica,2002.0,255393856.0,98402579959.0,4.0,Chile-Costa Rica,Chile,2006,153840051814.059,Chile,Chile-Costa Rica
2006.0,Chile,152.0,El Salvador,222.0,TOTAL,97972474.0,607221.0,59515580670.0,38886999289.0,Chile,El Salvador,Chile - El Salvador (Chile - Central America),2002-06-01,Chile; El Salvador,Goods & Services,Bilateral,Chile,El Salvador,Chile,El Salvador,2002.0,98579695.0,98402579959.0,4.0,Chile-El Salvador,Chile,2006,153840051814.059,Chile,Chile-El Salvador
2006.0,Chile,152.0,Guatemala,320.0,TOTAL,151215874.0,6549488.0,59515580670.0,38886999289.0,Chile,Guatemala,Chile - Guatemala (Chile - Central America),2010-03-23,Chile; Guatemala,Goods & Services,Bilateral,Chile,Guatemala,Chile,Guatemala,2010.0,157765362.0,98402579959.0,-4.0,Chile-Guatemala,Chile,2006,153840051814.059,Chile,Chile-Guatemala
2006.0,Chile,152.0,Honduras,340.0,TOTAL,45061590.0,1204483.0,59515580670.0,38886999289.0,Chile,Honduras,Chile - Honduras (Chile - Central America),2008-07-19,Chile; Honduras,Goods & Services,Bilateral,Chile,Honduras,Chile,Honduras,2008.0,46266073.0,98402579959.0,-2.0,Chile-Honduras,Chile,2006,153840051814.059,Chile,Chile-Honduras
2006.0,Chile,152.0,India,699.0,TOTAL,1661902417.0,184703946.0,59515580670.0,38886999289.0,Chile,India,Chile - India,2007-08-17,Chile; India,Goods,Bilateral,Chile,India,Chile,India,2007.0,1846606363.0,98402579959.0,-1.0,Chile-India,Chile,2006,153840051814.059,Chile,Chile-India
2006.0,Chile,152.0,Indonesia,360.0,TOTAL,198629850.0,193634358.0,59515580670.0,38886999289.0,Chile,Indonesia,Chile - Indonesia,2019-08-10,Chile; Indonesia,Goods,Bilateral,Chile,Indonesia,Chile,Indonesia,2019.0,392264208.0,98402579959.0,-13.0,Chile-Indonesia,Chile,2006,153840051814.059,Chile,Chile-Indonesia
2006.0,Chile,152.0,Japan,392.0,TOTAL,6479635301.0,1446403790.0,59515580670.0,38886999289.0,Chile,Japan,Chile - Japan,2007-09-03,Chile; Japan,Goods & Services,Bilateral,Chile,Japan,Chile,Japan,2007.0,7926039091.0,98402579959.0,-1.0,Chile-Japan,Chile,2006,153840051814.059,Chile,Chile-Japan
2006.0,Chile,152.0,Malaysia,458.0,TOTAL,121075597.0,198074024.0,59515580670.0,38886999289.0,Chile,Malaysia,Chile - Malaysia,2012-02-25,Chile; Malaysia,Goods,Bilateral,Chile,Malaysia,Chile,Malaysia,2012.0,319149621.0,98402579959.0,-6.0,Chile-Malaysia,Chile,2006,153840051814.059,Chile,Chile-Malaysia
2006.0,Chile,152.0,Nicaragua,558.0,TOTAL,23989649.0,952772.0,59515580670.0,38886999289.0,Chile,Nicaragua,Chile - Nicaragua (Chile - Central America),2012-10-19,Chile; Nicaragua,Goods & Services,Bilateral,Chile,Nicaragua,Chile,Nicaragua,2012.0,24942421.0,98402579959.0,-6.0,Chile-Nicaragua,Chile,2006,153840051814.059,Chile,Chile-Nicaragua
2006.0,Chile,152.0,Panama,591.0,TOTAL,165037204.0,48203986.0,59515580670.0,38886999289.0,Chile,Panama,Panama - Chile,2008-03-07,Chile; Panama,Goods & Services,Bilateral,Chile,Panama,Chile,Panama,2008.0,213241190.0,98402579959.0,-2.0,Chile-Panama,Chile,2006,153840051814.059,Chile,Chile-Panama
2006.0,Chile,152.0,Peru,604.0,TOTAL,1188458864.0,1454767326.0,59515580670.0,38886999289.0,Chile,Peru,Peru - Chile,2009-03-01,Chile; Peru,Goods & Services,Bilateral,Chile,Peru,Chile,Peru,2009.0,2643226190.0,98402579959.0,-3.0,Chile-Peru,Chile,2006,153840051814.059,Chile,Chile-Peru
2006.0,Chile,152.0,Rep. of Korea,410.0,TOTAL,3708625913.0,1726121954.0,59515580670.0,38886999289.0,Chile,South Korea,"Korea, Republic of - Chile",2004-04-01,"Chile; Korea, Republic of",Goods & Services,Bilateral,Chile,"Korea, Republic of",Chile,South Korea,2004.0,5434747867.0,98402579959.0,2.0,Chile-South Korea,Chile,2006,153840051814.059,Chile,Chile-Rep. of Korea
2006.0,Chile,152.0,Thailand,764.0,TOTAL,408865510.0,282322208.0,59515580670.0,38886999289.0,Chile,Thailand,Chile - Thailand,2015-11-05,Chile; Thailand,Goods & Services,Bilateral,Chile,Thailand,Chile,Thailand,2015.0,691187718.0,98402579959.0,-9.0,Chile-Thailand,Chile,2006,153840051814.059,Chile,Chile-Thailand
2006.0,Chile,152.0,Turkey,792.0,TOTAL,399561359.0,40134914.0,59515580670.0,38886999289.0,Chile,Türkiye,Türkiye - Chile,2011-03-01,Chile; Türkiye,Goods,Bilateral,Chile,Türkiye,Chile,Türkiye,2011.0,439696273.0,98402579959.0,-5.0,Chile-Türkiye,Chile,2006,153840051814.059,Chile,Chile-Turkey
2006.0,Chile,152.0,USA,842.0,TOTAL,9414128426.0,6125764342.0,59515580670.0,38886999289.0,Chile,United States,United States - Chile,2004-01-01,Chile; United States of America,Goods & Services,Bilateral,Chile,United States of America,Chile,United States,2004.0,15539892768.0,98402579959.0,2.0,Chile-United States,Chile,2006,153840051814.059,Chile,Chile-USA
2006.0,Chile,152.0,Viet Nam,704.0,TOTAL,107332152.0,58735557.0,59515580670.0,38886999289.0,Chile,Vietnam,Chile - Viet Nam,2014-01-01,Chile; Viet Nam,Goods,Bilateral,Chile,Viet Nam,Chile,Vietnam,2014.0,166067709.0,98402579959.0,-8.0,Chile-Vietnam,Chile,2006,153840051814.059,Chile,Chile-Viet Nam
2006.0,China,156.0,Australia,36.0,TOTAL,13624882168.0,19323299466.0,968936000000.0,791461000000.0,China,Australia,Australia - China,2015-12-20,Australia; China,Goods & Services,Bilateral,China,Australia,China,Australia,2015.0,32948181634.0,1760397000000.0,-9.0,China-Australia,China,2006,2752131773355.16,China,China-Australia
2006.0,China,156.0,Chile,152.0,TOTAL,3109030073.0,5735871680.0,968936000000.0,791461000000.0,China,Chile,Chile - China,2006-10-01,Chile; China,Goods & Services,Bilateral,China,Chile,China,Chile,2006.0,8844901753.0,1760397000000.0,0.0,China-Chile,China,2006,2752131773355.16,China,China-Chile
2006.0,China,156.0,"China, Hong Kong SAR",344.0,TOTAL,155309000000.0,10779762649.0,968936000000.0,791461000000.0,China,Hong Kong,"China - Hong Kong, China",2003-06-29,"China; Hong Kong, China",Goods & Services,Bilateral,China,"Hong Kong, China",China,Hong Kong,2003.0,166088762649.0,1760397000000.0,3.0,China-Hong Kong,China,2006,2752131773355.16,China,"China-China, Hong Kong SAR"
2006.0,China,156.0,"China, Macao SAR",446.0,TOTAL,2185386492.0,257038508.0,968936000000.0,791461000000.0,China,Macau,"China - Macao, China",2003-10-17,"China; Macao, China",Goods & Services,Bilateral,China,"Macao, China",China,Macau,2003.0,2442425000.0,1760397000000.0,3.0,China-Macau,China,2006,2752131773355.16,China,"China-China, Macao SAR"
2006.0,China,156.0,Costa Rica,188.0,TOTAL,408749465.0,1747273688.0,968936000000.0,791461000000.0,China,Costa Rica,China - Costa Rica ,2011-08-01,China; Costa Rica,Goods & Services,Bilateral,China,Costa Rica,China,Costa Rica,2011.0,2156023153.0,1760397000000.0,-5.0,China-Costa Rica,China,2006,2752131773355.16,China,China-Costa Rica
2006.0,China,156.0,Georgia,268.0,TOTAL,78356092.0,6951207.0,968936000000.0,791461000000.0,China,Georgia,China - Georgia ,2018-01-01,China; Georgia,Goods & Services,Bilateral,China,Georgia,China,Georgia,2018.0,85307299.0,1760397000000.0,-12.0,China-Georgia,China,2006,2752131773355.16,China,China-Georgia
